run_id,subject,session,band,fmin,fmax,channel_set,n_channels,win_sec,step_sec,time_center_s,acc_mean,n_trials,n_splits,elapsed_s,pipeline
66,2,7,delta,0.5,4.0,non_motor,13,1.0,0.2,1.91796875,0.4460191518467852,426,5,11.955999552999856,riem+svm_rbf_time_resolved
66,2,7,delta,0.5,4.0,non_motor,13,1.0,0.2,2.12109375,0.4600820793433652,426,5,11.955999552999856,riem+svm_rbf_time_resolved
67,2,7,delta,0.5,4.0,non_motor,13,1.5,0.2,0.74609375,0.56812585499316,426,5,9.381061458999966,riem+svm_rbf_time_resolved
67,2,7,delta,0.5,4.0,non_motor,13,1.5,0.2,0.94921875,0.5304787961696306,426,5,9.381061458999966,riem+svm_rbf_time_resolved
67,2,7,delta,0.5,4.0,non_motor,13,1.5,0.2,1.15234375,0.511655266757866,426,5,9.381061458999966,riem+svm_rbf_time_resolved
67,2,7,delta,0.5,4.0,non_motor,13,1.5,0.2,1.35546875,0.4317920656634747,426,5,9.381061458999966,riem+svm_rbf_time_resolved
67,2,7,delta,0.5,4.0,non_motor,13,1.5,0.2,1.55859375,0.4106429548563611,426,5,9.381061458999966,riem+svm_rbf_time_resolved
67,2,7,delta,0.5,4.0,non_motor,13,1.5,0.2,1.76171875,0.4552941176470589,426,5,9.381061458999966,riem+svm_rbf_time_resolved
67,2,7,delta,0.5,4.0,non_motor,13,1.5,0.2,1.96484375,0.47419972640218877,426,5,9.381061458999966,riem+svm_rbf_time_resolved
68,2,7,delta,0.5,4.0,non_motor,13,2.0,0.2,0.99609375,0.5774281805745555,426,5,5.403988812999842,riem+svm_rbf_time_resolved
68,2,7,delta,0.5,4.0,non_motor,13,2.0,0.2,1.19921875,0.5774829001367989,426,5,5.403988812999842,riem+svm_rbf_time_resolved
68,2,7,delta,0.5,4.0,non_motor,13,2.0,0.2,1.40234375,0.5210396716826265,426,5,5.403988812999842,riem+svm_rbf_time_resolved
68,2,7,delta,0.5,4.0,non_motor,13,2.0,0.2,1.60546875,0.5163885088919289,426,5,5.403988812999842,riem+svm_rbf_time_resolved
69,2,7,delta,0.5,4.0,motor_17,17,0.5,0.2,0.24609375,0.4576196990424076,426,5,20.265945309000017,riem+svm_rbf_time_resolved
69,2,7,delta,0.5,4.0,motor_17,17,0.5,0.2,0.44921875,0.471764705882353,426,5,20.265945309000017,riem+svm_rbf_time_resolved
69,2,7,delta,0.5,4.0,motor_17,17,0.5,0.2,0.65234375,0.4366347469220247,426,5,20.265945309000017,riem+svm_rbf_time_resolved
69,2,7,delta,0.5,4.0,motor_17,17,0.5,0.2,0.85546875,0.34752393980848156,426,5,20.265945309000017,riem+svm_rbf_time_resolved
69,2,7,delta,0.5,4.0,motor_17,17,0.5,0.2,1.05859375,0.3168262653898769,426,5,20.265945309000017,riem+svm_rbf_time_resolved
69,2,7,delta,0.5,4.0,motor_17,17,0.5,0.2,1.26171875,0.3402735978112175,426,5,20.265945309000017,riem+svm_rbf_time_resolved
69,2,7,delta,0.5,4.0,motor_17,17,0.5,0.2,1.46484375,0.29562243502051977,426,5,20.265945309000017,riem+svm_rbf_time_resolved
69,2,7,delta,0.5,4.0,motor_17,17,0.5,0.2,1.66796875,0.2746648426812585,426,5,20.265945309000017,riem+svm_rbf_time_resolved
69,2,7,delta,0.5,4.0,motor_17,17,0.5,0.2,1.87109375,0.3029274965800274,426,5,20.265945309000017,riem+svm_rbf_time_resolved
69,2,7,delta,0.5,4.0,motor_17,17,0.5,0.2,2.07421875,0.4085088919288646,426,5,20.265945309000017,riem+svm_rbf_time_resolved
69,2,7,delta,0.5,4.0,motor_17,17,0.5,0.2,2.27734375,0.427359781121751,426,5,20.265945309000017,riem+svm_rbf_time_resolved
69,2,7,delta,0.5,4.0,motor_17,17,0.5,0.2,2.48046875,0.47184678522571816,426,5,20.265945309000017,riem+svm_rbf_time_resolved
70,2,7,delta,0.5,4.0,motor_17,17,1.0,0.2,0.49609375,0.4952393980848154,426,5,15.017458596999859,riem+svm_rbf_time_resolved
70,2,7,delta,0.5,4.0,motor_17,17,1.0,0.2,0.69921875,0.5000273597811218,426,5,15.017458596999859,riem+svm_rbf_time_resolved
70,2,7,delta,0.5,4.0,motor_17,17,1.0,0.2,0.90234375,0.49994528043775655,426,5,15.017458596999859,riem+svm_rbf_time_resolved
70,2,7,delta,0.5,4.0,motor_17,17,1.0,0.2,1.10546875,0.3803009575923393,426,5,15.017458596999859,riem+svm_rbf_time_resolved
70,2,7,delta,0.5,4.0,motor_17,17,1.0,0.2,1.30859375,0.3615047879616963,426,5,15.017458596999859,riem+svm_rbf_time_resolved
70,2,7,delta,0.5,4.0,motor_17,17,1.0,0.2,1.51171875,0.38257181942544455,426,5,15.017458596999859,riem+svm_rbf_time_resolved
70,2,7,delta,0.5,4.0,motor_17,17,1.0,0.2,1.71484375,0.38265389876880984,426,5,15.017458596999859,riem+svm_rbf_time_resolved
70,2,7,delta,0.5,4.0,motor_17,17,1.0,0.2,1.91796875,0.44621067031463746,426,5,15.017458596999859,riem+svm_rbf_time_resolved
70,2,7,delta,0.5,4.0,motor_17,17,1.0,0.2,2.12109375,0.4460465116279069,426,5,15.017458596999859,riem+svm_rbf_time_resolved
71,2,7,delta,0.5,4.0,motor_17,17,1.5,0.2,0.74609375,0.49775649794801635,426,5,11.589379701000098,riem+svm_rbf_time_resolved
71,2,7,delta,0.5,4.0,motor_17,17,1.5,0.2,0.94921875,0.5304514363885089,426,5,11.589379701000098,riem+svm_rbf_time_resolved
71,2,7,delta,0.5,4.0,motor_17,17,1.5,0.2,1.15234375,0.4670314637482901,426,5,11.589379701000098,riem+svm_rbf_time_resolved
71,2,7,delta,0.5,4.0,motor_17,17,1.5,0.2,1.35546875,0.44601915184678526,426,5,11.589379701000098,riem+svm_rbf_time_resolved
71,2,7,delta,0.5,4.0,motor_17,17,1.5,0.2,1.55859375,0.4366894664842681,426,5,11.589379701000098,riem+svm_rbf_time_resolved
71,2,7,delta,0.5,4.0,motor_17,17,1.5,0.2,1.76171875,0.4366894664842681,426,5,11.589379701000098,riem+svm_rbf_time_resolved
71,2,7,delta,0.5,4.0,motor_17,17,1.5,0.2,1.96484375,0.4649247606019151,426,5,11.589379701000098,riem+svm_rbf_time_resolved
72,2,7,delta,0.5,4.0,motor_17,17,2.0,0.2,0.99609375,0.4858549931600547,426,5,6.826417469999797,riem+svm_rbf_time_resolved
72,2,7,delta,0.5,4.0,motor_17,17,2.0,0.2,1.19921875,0.5399452804377566,426,5,6.826417469999797,riem+svm_rbf_time_resolved
72,2,7,delta,0.5,4.0,motor_17,17,2.0,0.2,1.40234375,0.5328864569083447,426,5,6.826417469999797,riem+svm_rbf_time_resolved
72,2,7,delta,0.5,4.0,motor_17,17,2.0,0.2,1.60546875,0.5119288645690835,426,5,6.826417469999797,riem+svm_rbf_time_resolved
73,2,7,theta,4.0,8.0,non_motor,13,0.5,0.2,0.24609375,0.5021614227086183,426,5,15.849616479999895,riem+svm_rbf_time_resolved
73,2,7,theta,4.0,8.0,non_motor,13,0.5,0.2,0.44921875,0.4787140902872776,426,5,15.849616479999895,riem+svm_rbf_time_resolved
73,2,7,theta,4.0,8.0,non_motor,13,0.5,0.2,0.65234375,0.43439124487004105,426,5,15.849616479999895,riem+svm_rbf_time_resolved
73,2,7,theta,4.0,8.0,non_motor,13,0.5,0.2,0.85546875,0.4012585499316005,426,5,15.849616479999895,riem+svm_rbf_time_resolved
73,2,7,theta,4.0,8.0,non_motor,13,0.5,0.2,1.05859375,0.3027359781121751,426,5,15.849616479999895,riem+svm_rbf_time_resolved
73,2,7,theta,4.0,8.0,non_motor,13,0.5,0.2,1.26171875,0.33567715458276337,426,5,15.849616479999895,riem+svm_rbf_time_resolved
73,2,7,theta,4.0,8.0,non_motor,13,0.5,0.2,1.46484375,0.3192612859097127,426,5,15.849616479999895,riem+svm_rbf_time_resolved
73,2,7,theta,4.0,8.0,non_motor,13,0.5,0.2,1.66796875,0.2888372093023256,426,5,15.849616479999895,riem+svm_rbf_time_resolved
73,2,7,theta,4.0,8.0,non_motor,13,0.5,0.2,1.87109375,0.3851162790697675,426,5,15.849616479999895,riem+svm_rbf_time_resolved
73,2,7,theta,4.0,8.0,non_motor,13,0.5,0.2,2.07421875,0.4085088919288646,426,5,15.849616479999895,riem+svm_rbf_time_resolved
73,2,7,theta,4.0,8.0,non_motor,13,0.5,0.2,2.27734375,0.43658002735978113,426,5,15.849616479999895,riem+svm_rbf_time_resolved
73,2,7,theta,4.0,8.0,non_motor,13,0.5,0.2,2.48046875,0.38265389876880984,426,5,15.849616479999895,riem+svm_rbf_time_resolved
74,2,7,theta,4.0,8.0,non_motor,13,1.0,0.2,0.49609375,0.5164705882352941,426,5,11.903157641999996,riem+svm_rbf_time_resolved
74,2,7,theta,4.0,8.0,non_motor,13,1.0,0.2,0.69921875,0.5139808481532148,426,5,11.903157641999996,riem+svm_rbf_time_resolved
74,2,7,theta,4.0,8.0,non_motor,13,1.0,0.2,0.90234375,0.43904240766073876,426,5,11.903157641999996,riem+svm_rbf_time_resolved
74,2,7,theta,4.0,8.0,non_motor,13,1.0,0.2,1.10546875,0.38508891928864564,426,5,11.903157641999996,riem+svm_rbf_time_resolved
74,2,7,theta,4.0,8.0,non_motor,13,1.0,0.2,1.30859375,0.359233926128591,426,5,11.903157641999996,riem+svm_rbf_time_resolved
74,2,7,theta,4.0,8.0,non_motor,13,1.0,0.2,1.51171875,0.3496580027359781,426,5,11.903157641999996,riem+svm_rbf_time_resolved
74,2,7,theta,4.0,8.0,non_motor,13,1.0,0.2,1.71484375,0.39203830369357046,426,5,11.903157641999996,riem+svm_rbf_time_resolved
74,2,7,theta,4.0,8.0,non_motor,13,1.0,0.2,1.91796875,0.41091655266757865,426,5,11.903157641999996,riem+svm_rbf_time_resolved
74,2,7,theta,4.0,8.0,non_motor,13,1.0,0.2,2.12109375,0.4272229822161423,426,5,11.903157641999996,riem+svm_rbf_time_resolved
75,2,7,theta,4.0,8.0,non_motor,13,1.5,0.2,0.74609375,0.5352120383036935,426,5,9.385303725000085,riem+svm_rbf_time_resolved
75,2,7,theta,4.0,8.0,non_motor,13,1.5,0.2,0.94921875,0.52109439124487,426,5,9.385303725000085,riem+svm_rbf_time_resolved
75,2,7,theta,4.0,8.0,non_motor,13,1.5,0.2,1.15234375,0.4531326949384405,426,5,9.385303725000085,riem+svm_rbf_time_resolved
75,2,7,theta,4.0,8.0,non_motor,13,1.5,0.2,1.35546875,0.4109439124487004,426,5,9.385303725000085,riem+svm_rbf_time_resolved
75,2,7,theta,4.0,8.0,non_motor,13,1.5,0.2,1.55859375,0.3992612859097127,426,5,9.385303725000085,riem+svm_rbf_time_resolved
75,2,7,theta,4.0,8.0,non_motor,13,1.5,0.2,1.76171875,0.38497948016415867,426,5,9.385303725000085,riem+svm_rbf_time_resolved
75,2,7,theta,4.0,8.0,non_motor,13,1.5,0.2,1.96484375,0.37803009575923396,426,5,9.385303725000085,riem+svm_rbf_time_resolved
76,2,7,theta,4.0,8.0,non_motor,13,2.0,0.2,0.99609375,0.5400547195622435,426,5,5.3199102249998305,riem+svm_rbf_time_resolved
76,2,7,theta,4.0,8.0,non_motor,13,2.0,0.2,1.19921875,0.5258002735978111,426,5,5.3199102249998305,riem+svm_rbf_time_resolved
76,2,7,theta,4.0,8.0,non_motor,13,2.0,0.2,1.40234375,0.4859644322845417,426,5,5.3199102249998305,riem+svm_rbf_time_resolved
76,2,7,theta,4.0,8.0,non_motor,13,2.0,0.2,1.60546875,0.4415047879616963,426,5,5.3199102249998305,riem+svm_rbf_time_resolved
77,2,7,theta,4.0,8.0,motor_17,17,0.5,0.2,0.24609375,0.36861833105335157,426,5,20.361295591999806,riem+svm_rbf_time_resolved
77,2,7,theta,4.0,8.0,motor_17,17,0.5,0.2,0.44921875,0.3800820793433653,426,5,20.361295591999806,riem+svm_rbf_time_resolved
77,2,7,theta,4.0,8.0,motor_17,17,0.5,0.2,0.65234375,0.35688098495212034,426,5,20.361295591999806,riem+svm_rbf_time_resolved
77,2,7,theta,4.0,8.0,motor_17,17,0.5,0.2,0.85546875,0.3592065663474692,426,5,20.361295591999806,riem+svm_rbf_time_resolved
77,2,7,theta,4.0,8.0,motor_17,17,0.5,0.2,1.05859375,0.3382216142270862,426,5,20.361295591999806,riem+svm_rbf_time_resolved
77,2,7,theta,4.0,8.0,motor_17,17,0.5,0.2,1.26171875,0.2606839945280438,426,5,20.361295591999806,riem+svm_rbf_time_resolved
77,2,7,theta,4.0,8.0,motor_17,17,0.5,0.2,1.46484375,0.25600547195622436,426,5,20.361295591999806,riem+svm_rbf_time_resolved
77,2,7,theta,4.0,8.0,motor_17,17,0.5,0.2,1.66796875,0.29827633378932966,426,5,20.361295591999806,riem+svm_rbf_time_resolved
77,2,7,theta,4.0,8.0,motor_17,17,0.5,0.2,1.87109375,0.33340629274965805,426,5,20.361295591999806,riem+svm_rbf_time_resolved
77,2,7,theta,4.0,8.0,motor_17,17,0.5,0.2,2.07421875,0.35693570451436385,426,5,20.361295591999806,riem+svm_rbf_time_resolved
77,2,7,theta,4.0,8.0,motor_17,17,0.5,0.2,2.27734375,0.34733242134062925,426,5,20.361295591999806,riem+svm_rbf_time_resolved
77,2,7,theta,4.0,8.0,motor_17,17,0.5,0.2,2.48046875,0.31701778385772916,426,5,20.361295591999806,riem+svm_rbf_time_resolved
78,2,7,theta,4.0,8.0,motor_17,17,1.0,0.2,0.49609375,0.4319015047879617,426,5,14.623026635000087,riem+svm_rbf_time_resolved
78,2,7,theta,4.0,8.0,motor_17,17,1.0,0.2,0.69921875,0.40361149110807115,426,5,14.623026635000087,riem+svm_rbf_time_resolved
78,2,7,theta,4.0,8.0,motor_17,17,1.0,0.2,0.90234375,0.38276333789329686,426,5,14.623026635000087,riem+svm_rbf_time_resolved
78,2,7,theta,4.0,8.0,motor_17,17,1.0,0.2,1.10546875,0.37088919288645694,426,5,14.623026635000087,riem+svm_rbf_time_resolved
78,2,7,theta,4.0,8.0,motor_17,17,1.0,0.2,1.30859375,0.31244870041039674,426,5,14.623026635000087,riem+svm_rbf_time_resolved
78,2,7,theta,4.0,8.0,motor_17,17,1.0,0.2,1.51171875,0.31469220246238033,426,5,14.623026635000087,riem+svm_rbf_time_resolved
78,2,7,theta,4.0,8.0,motor_17,17,1.0,0.2,1.71484375,0.3262653898768809,426,5,14.623026635000087,riem+svm_rbf_time_resolved
78,2,7,theta,4.0,8.0,motor_17,17,1.0,0.2,1.91796875,0.40145006839945274,426,5,14.623026635000087,riem+svm_rbf_time_resolved
78,2,7,theta,4.0,8.0,motor_17,17,1.0,0.2,2.12109375,0.40607387140902873,426,5,14.623026635000087,riem+svm_rbf_time_resolved
79,2,7,theta,4.0,8.0,motor_17,17,1.5,0.2,0.74609375,0.45302325581395353,426,5,11.56333945199981,riem+svm_rbf_time_resolved
79,2,7,theta,4.0,8.0,motor_17,17,1.5,0.2,0.94921875,0.4390697674418605,426,5,11.56333945199981,riem+svm_rbf_time_resolved
79,2,7,theta,4.0,8.0,motor_17,17,1.5,0.2,1.15234375,0.38506155950752396,426,5,11.56333945199981,riem+svm_rbf_time_resolved
79,2,7,theta,4.0,8.0,motor_17,17,1.5,0.2,1.35546875,0.35696306429548563,426,5,11.56333945199981,riem+svm_rbf_time_resolved
79,2,7,theta,4.0,8.0,motor_17,17,1.5,0.2,1.55859375,0.38979480164158686,426,5,11.56333945199981,riem+svm_rbf_time_resolved
79,2,7,theta,4.0,8.0,motor_17,17,1.5,0.2,1.76171875,0.39904240766073873,426,5,11.56333945199981,riem+svm_rbf_time_resolved
79,2,7,theta,4.0,8.0,motor_17,17,1.5,0.2,1.96484375,0.3874145006839945,426,5,11.56333945199981,riem+svm_rbf_time_resolved
80,2,7,theta,4.0,8.0,motor_17,17,2.0,0.2,0.99609375,0.44607387140902877,426,5,6.661944968999933,riem+svm_rbf_time_resolved
80,2,7,theta,4.0,8.0,motor_17,17,2.0,0.2,1.19921875,0.44150478796169634,426,5,6.661944968999933,riem+svm_rbf_time_resolved
80,2,7,theta,4.0,8.0,motor_17,17,2.0,0.2,1.40234375,0.4132421340629275,426,5,6.661944968999933,riem+svm_rbf_time_resolved
80,2,7,theta,4.0,8.0,motor_17,17,2.0,0.2,1.60546875,0.4226538987688098,426,5,6.661944968999933,riem+svm_rbf_time_resolved
81,2,7,mu,8.0,13.0,non_motor,13,0.5,0.2,0.24609375,0.30971272229822155,426,5,15.617657565999934,riem+svm_rbf_time_resolved
81,2,7,mu,8.0,13.0,non_motor,13,0.5,0.2,0.44921875,0.2956497948016416,426,5,15.617657565999934,riem+svm_rbf_time_resolved
81,2,7,mu,8.0,13.0,non_motor,13,0.5,0.2,0.65234375,0.2770451436388509,426,5,15.617657565999934,riem+svm_rbf_time_resolved
81,2,7,mu,8.0,13.0,non_motor,13,0.5,0.2,0.85546875,0.2864569083447332,426,5,15.617657565999934,riem+svm_rbf_time_resolved
81,2,7,mu,8.0,13.0,non_motor,13,0.5,0.2,1.05859375,0.3029001367989056,426,5,15.617657565999934,riem+svm_rbf_time_resolved
81,2,7,mu,8.0,13.0,non_motor,13,0.5,0.2,1.26171875,0.3122845417236662,426,5,15.617657565999934,riem+svm_rbf_time_resolved
81,2,7,mu,8.0,13.0,non_motor,13,0.5,0.2,1.46484375,0.3287004103967169,426,5,15.617657565999934,riem+svm_rbf_time_resolved
81,2,7,mu,8.0,13.0,non_motor,13,0.5,0.2,1.66796875,0.31466484268125855,426,5,15.617657565999934,riem+svm_rbf_time_resolved
81,2,7,mu,8.0,13.0,non_motor,13,0.5,0.2,1.87109375,0.34995896032831736,426,5,15.617657565999934,riem+svm_rbf_time_resolved
81,2,7,mu,8.0,13.0,non_motor,13,0.5,0.2,2.07421875,0.34038303693570454,426,5,15.617657565999934,riem+svm_rbf_time_resolved
81,2,7,mu,8.0,13.0,non_motor,13,0.5,0.2,2.27734375,0.3755677154582764,426,5,15.617657565999934,riem+svm_rbf_time_resolved
81,2,7,mu,8.0,13.0,non_motor,13,0.5,0.2,2.48046875,0.431983584131327,426,5,15.617657565999934,riem+svm_rbf_time_resolved
82,2,7,mu,8.0,13.0,non_motor,13,1.0,0.2,0.49609375,0.30281805745554036,426,5,12.086027604000037,riem+svm_rbf_time_resolved
82,2,7,mu,8.0,13.0,non_motor,13,1.0,0.2,0.69921875,0.314500683994528,426,5,12.086027604000037,riem+svm_rbf_time_resolved
82,2,7,mu,8.0,13.0,non_motor,13,1.0,0.2,0.90234375,0.32861833105335153,426,5,12.086027604000037,riem+svm_rbf_time_resolved
82,2,7,mu,8.0,13.0,non_motor,13,1.0,0.2,1.10546875,0.33105335157318744,426,5,12.086027604000037,riem+svm_rbf_time_resolved
82,2,7,mu,8.0,13.0,non_motor,13,1.0,0.2,1.30859375,0.34744186046511627,426,5,12.086027604000037,riem+svm_rbf_time_resolved
82,2,7,mu,8.0,13.0,non_motor,13,1.0,0.2,1.51171875,0.3520656634746922,426,5,12.086027604000037,riem+svm_rbf_time_resolved
82,2,7,mu,8.0,13.0,non_motor,13,1.0,0.2,1.71484375,0.39209302325581397,426,5,12.086027604000037,riem+svm_rbf_time_resolved
82,2,7,mu,8.0,13.0,non_motor,13,1.0,0.2,1.91796875,0.3803830369357045,426,5,12.086027604000037,riem+svm_rbf_time_resolved
82,2,7,mu,8.0,13.0,non_motor,13,1.0,0.2,2.12109375,0.3992065663474692,426,5,12.086027604000037,riem+svm_rbf_time_resolved
83,2,7,mu,8.0,13.0,non_motor,13,1.5,0.2,0.74609375,0.33083447332421334,426,5,9.390087598999799,riem+svm_rbf_time_resolved
83,2,7,mu,8.0,13.0,non_motor,13,1.5,0.2,0.94921875,0.3168262653898769,426,5,9.390087598999799,riem+svm_rbf_time_resolved
83,2,7,mu,8.0,13.0,non_motor,13,1.5,0.2,1.15234375,0.3497400820793434,426,5,9.390087598999799,riem+svm_rbf_time_resolved
83,2,7,mu,8.0,13.0,non_motor,13,1.5,0.2,1.35546875,0.3402735978112175,426,5,9.390087598999799,riem+svm_rbf_time_resolved
83,2,7,mu,8.0,13.0,non_motor,13,1.5,0.2,1.55859375,0.38035567715458274,426,5,9.390087598999799,riem+svm_rbf_time_resolved
83,2,7,mu,8.0,13.0,non_motor,13,1.5,0.2,1.76171875,0.408454172366621,426,5,9.390087598999799,riem+svm_rbf_time_resolved
83,2,7,mu,8.0,13.0,non_motor,13,1.5,0.2,1.96484375,0.4438030095759234,426,5,9.390087598999799,riem+svm_rbf_time_resolved
84,2,7,mu,8.0,13.0,non_motor,13,2.0,0.2,0.99609375,0.3215595075239398,426,5,5.397532865999892,riem+svm_rbf_time_resolved
84,2,7,mu,8.0,13.0,non_motor,13,2.0,0.2,1.19921875,0.30979480164158685,426,5,5.397532865999892,riem+svm_rbf_time_resolved
84,2,7,mu,8.0,13.0,non_motor,13,2.0,0.2,1.40234375,0.3521203830369357,426,5,5.397532865999892,riem+svm_rbf_time_resolved
84,2,7,mu,8.0,13.0,non_motor,13,2.0,0.2,1.60546875,0.3754856361149111,426,5,5.397532865999892,riem+svm_rbf_time_resolved
85,2,7,mu,8.0,13.0,motor_17,17,0.5,0.2,0.24609375,0.29559507523939804,426,5,19.99716731599983,riem+svm_rbf_time_resolved
85,2,7,mu,8.0,13.0,motor_17,17,0.5,0.2,0.44921875,0.3450341997264022,426,5,19.99716731599983,riem+svm_rbf_time_resolved
85,2,7,mu,8.0,13.0,motor_17,17,0.5,0.2,0.65234375,0.3074145006839945,426,5,19.99716731599983,riem+svm_rbf_time_resolved
85,2,7,mu,8.0,13.0,motor_17,17,0.5,0.2,0.85546875,0.31920656634746924,426,5,19.99716731599983,riem+svm_rbf_time_resolved
85,2,7,mu,8.0,13.0,motor_17,17,0.5,0.2,1.05859375,0.3711080711354309,426,5,19.99716731599983,riem+svm_rbf_time_resolved
85,2,7,mu,8.0,13.0,motor_17,17,0.5,0.2,1.26171875,0.34746922024623805,426,5,19.99716731599983,riem+svm_rbf_time_resolved
85,2,7,mu,8.0,13.0,motor_17,17,0.5,0.2,1.46484375,0.3192612859097127,426,5,19.99716731599983,riem+svm_rbf_time_resolved
85,2,7,mu,8.0,13.0,motor_17,17,0.5,0.2,1.66796875,0.31923392612859103,426,5,19.99716731599983,riem+svm_rbf_time_resolved
85,2,7,mu,8.0,13.0,motor_17,17,0.5,0.2,1.87109375,0.35214774281805744,426,5,19.99716731599983,riem+svm_rbf_time_resolved
85,2,7,mu,8.0,13.0,motor_17,17,0.5,0.2,2.07421875,0.3426812585499316,426,5,19.99716731599983,riem+svm_rbf_time_resolved
85,2,7,mu,8.0,13.0,motor_17,17,0.5,0.2,2.27734375,0.32169630642954855,426,5,19.99716731599983,riem+svm_rbf_time_resolved
85,2,7,mu,8.0,13.0,motor_17,17,0.5,0.2,2.48046875,0.35220246238030095,426,5,19.99716731599983,riem+svm_rbf_time_resolved
86,2,7,mu,8.0,13.0,motor_17,17,1.0,0.2,0.49609375,0.3144186046511628,426,5,14.453864400000157,riem+svm_rbf_time_resolved
86,2,7,mu,8.0,13.0,motor_17,17,1.0,0.2,0.69921875,0.37794801641586867,426,5,14.453864400000157,riem+svm_rbf_time_resolved
86,2,7,mu,8.0,13.0,motor_17,17,1.0,0.2,0.90234375,0.380328317373461,426,5,14.453864400000157,riem+svm_rbf_time_resolved
86,2,7,mu,8.0,13.0,motor_17,17,1.0,0.2,1.10546875,0.4061559507523939,426,5,14.453864400000157,riem+svm_rbf_time_resolved
86,2,7,mu,8.0,13.0,motor_17,17,1.0,0.2,1.30859375,0.3920656634746922,426,5,14.453864400000157,riem+svm_rbf_time_resolved
86,2,7,mu,8.0,13.0,motor_17,17,1.0,0.2,1.51171875,0.37340629274965803,426,5,14.453864400000157,riem+svm_rbf_time_resolved
86,2,7,mu,8.0,13.0,motor_17,17,1.0,0.2,1.71484375,0.3639671682626539,426,5,14.453864400000157,riem+svm_rbf_time_resolved
86,2,7,mu,8.0,13.0,motor_17,17,1.0,0.2,1.91796875,0.32870041039671677,426,5,14.453864400000157,riem+svm_rbf_time_resolved
86,2,7,mu,8.0,13.0,motor_17,17,1.0,0.2,2.12109375,0.37329685362517095,426,5,14.453864400000157,riem+svm_rbf_time_resolved
87,2,7,mu,8.0,13.0,motor_17,17,1.5,0.2,0.74609375,0.37091655266757867,426,5,11.877953527000045,riem+svm_rbf_time_resolved
87,2,7,mu,8.0,13.0,motor_17,17,1.5,0.2,0.94921875,0.4225991792065663,426,5,11.877953527000045,riem+svm_rbf_time_resolved
87,2,7,mu,8.0,13.0,motor_17,17,1.5,0.2,1.15234375,0.4036935704514364,426,5,11.877953527000045,riem+svm_rbf_time_resolved
87,2,7,mu,8.0,13.0,motor_17,17,1.5,0.2,1.35546875,0.41564979480164166,426,5,11.877953527000045,riem+svm_rbf_time_resolved
87,2,7,mu,8.0,13.0,motor_17,17,1.5,0.2,1.55859375,0.4108891928864569,426,5,11.877953527000045,riem+svm_rbf_time_resolved
87,2,7,mu,8.0,13.0,motor_17,17,1.5,0.2,1.76171875,0.3992065663474692,426,5,11.877953527000045,riem+svm_rbf_time_resolved
87,2,7,mu,8.0,13.0,motor_17,17,1.5,0.2,1.96484375,0.38522571819425444,426,5,11.877953527000045,riem+svm_rbf_time_resolved
88,2,7,mu,8.0,13.0,motor_17,17,2.0,0.2,0.99609375,0.387359781121751,426,5,6.587883757999862,riem+svm_rbf_time_resolved
88,2,7,mu,8.0,13.0,motor_17,17,2.0,0.2,1.19921875,0.4108891928864569,426,5,6.587883757999862,riem+svm_rbf_time_resolved
88,2,7,mu,8.0,13.0,motor_17,17,2.0,0.2,1.40234375,0.41794801641586865,426,5,6.587883757999862,riem+svm_rbf_time_resolved
88,2,7,mu,8.0,13.0,motor_17,17,2.0,0.2,1.60546875,0.41102599179206567,426,5,6.587883757999862,riem+svm_rbf_time_resolved
89,2,7,mu_beta,8.0,30.0,non_motor,13,0.5,0.2,0.24609375,0.33781121751025994,426,5,15.631589801000018,riem+svm_rbf_time_resolved
89,2,7,mu_beta,8.0,30.0,non_motor,13,0.5,0.2,0.44921875,0.3402462380300958,426,5,15.631589801000018,riem+svm_rbf_time_resolved
89,2,7,mu_beta,8.0,30.0,non_motor,13,0.5,0.2,0.65234375,0.32875512995896033,426,5,15.631589801000018,riem+svm_rbf_time_resolved
89,2,7,mu_beta,8.0,30.0,non_motor,13,0.5,0.2,0.85546875,0.32169630642954855,426,5,15.631589801000018,riem+svm_rbf_time_resolved
89,2,7,mu_beta,8.0,30.0,non_motor,13,0.5,0.2,1.05859375,0.3684268125854993,426,5,15.631589801000018,riem+svm_rbf_time_resolved
89,2,7,mu_beta,8.0,30.0,non_motor,13,0.5,0.2,1.26171875,0.3640766073871409,426,5,15.631589801000018,riem+svm_rbf_time_resolved
89,2,7,mu_beta,8.0,30.0,non_motor,13,0.5,0.2,1.46484375,0.3474965800273598,426,5,15.631589801000018,riem+svm_rbf_time_resolved
89,2,7,mu_beta,8.0,30.0,non_motor,13,0.5,0.2,1.66796875,0.34041039671682627,426,5,15.631589801000018,riem+svm_rbf_time_resolved
89,2,7,mu_beta,8.0,30.0,non_motor,13,0.5,0.2,1.87109375,0.36383036935704516,426,5,15.631589801000018,riem+svm_rbf_time_resolved
89,2,7,mu_beta,8.0,30.0,non_motor,13,0.5,0.2,2.07421875,0.3874418604651163,426,5,15.631589801000018,riem+svm_rbf_time_resolved
89,2,7,mu_beta,8.0,30.0,non_motor,13,0.5,0.2,2.27734375,0.4600547195622434,426,5,15.631589801000018,riem+svm_rbf_time_resolved
89,2,7,mu_beta,8.0,30.0,non_motor,13,0.5,0.2,2.48046875,0.5067852257181943,426,5,15.631589801000018,riem+svm_rbf_time_resolved
