subject,session,fold,time_center_s,window_start_s,window_stop_s,acc,pipeline,n_trials_session,n_trials_test,n_channels,win_sec,step_sec,train_win_start_s,train_win_stop_s
2,7,5,1.08984375,0.59375,1.59375,0.4418604651162791,riem+svm_rbf_trainfixed_testsliding,433,86,17,1.0,0.1,0.5,1.5
2,7,5,1.18359375,0.6875,1.6875,0.43023255813953487,riem+svm_rbf_trainfixed_testsliding,433,86,17,1.0,0.1,0.5,1.5
2,7,5,1.27734375,0.78125,1.78125,0.32558139534883723,riem+svm_rbf_trainfixed_testsliding,433,86,17,1.0,0.1,0.5,1.5
2,7,5,1.37109375,0.875,1.875,0.36046511627906974,riem+svm_rbf_trainfixed_testsliding,433,86,17,1.0,0.1,0.5,1.5
2,7,5,1.46484375,0.96875,1.96875,0.3488372093023256,riem+svm_rbf_trainfixed_testsliding,433,86,17,1.0,0.1,0.5,1.5
2,7,5,1.55859375,1.0625,2.0625,0.3953488372093023,riem+svm_rbf_trainfixed_testsliding,433,86,17,1.0,0.1,0.5,1.5
2,7,5,1.65234375,1.15625,2.15625,0.43023255813953487,riem+svm_rbf_trainfixed_testsliding,433,86,17,1.0,0.1,0.5,1.5
2,7,5,1.74609375,1.25,2.25,0.4069767441860465,riem+svm_rbf_trainfixed_testsliding,433,86,17,1.0,0.1,0.5,1.5
2,7,5,1.83984375,1.34375,2.34375,0.4186046511627907,riem+svm_rbf_trainfixed_testsliding,433,86,17,1.0,0.1,0.5,1.5
2,7,5,1.93359375,1.4375,2.4375,0.4186046511627907,riem+svm_rbf_trainfixed_testsliding,433,86,17,1.0,0.1,0.5,1.5
3,1,1,0.99609375,0.5,1.5,0.5,riem+svm_rbf_trainfixed_testsliding,446,90,17,1.0,0.1,0.5,1.5
3,1,1,1.08984375,0.59375,1.59375,0.45555555555555555,riem+svm_rbf_trainfixed_testsliding,446,90,17,1.0,0.1,0.5,1.5
3,1,1,1.18359375,0.6875,1.6875,0.43333333333333335,riem+svm_rbf_trainfixed_testsliding,446,90,17,1.0,0.1,0.5,1.5
3,1,1,1.27734375,0.78125,1.78125,0.36666666666666664,riem+svm_rbf_trainfixed_testsliding,446,90,17,1.0,0.1,0.5,1.5
3,1,1,1.37109375,0.875,1.875,0.34444444444444444,riem+svm_rbf_trainfixed_testsliding,446,90,17,1.0,0.1,0.5,1.5
3,1,1,1.46484375,0.96875,1.96875,0.32222222222222224,riem+svm_rbf_trainfixed_testsliding,446,90,17,1.0,0.1,0.5,1.5
3,1,1,1.55859375,1.0625,2.0625,0.36666666666666664,riem+svm_rbf_trainfixed_testsliding,446,90,17,1.0,0.1,0.5,1.5
3,1,1,1.65234375,1.15625,2.15625,0.35555555555555557,riem+svm_rbf_trainfixed_testsliding,446,90,17,1.0,0.1,0.5,1.5
3,1,1,1.74609375,1.25,2.25,0.3111111111111111,riem+svm_rbf_trainfixed_testsliding,446,90,17,1.0,0.1,0.5,1.5
3,1,1,1.83984375,1.34375,2.34375,0.28888888888888886,riem+svm_rbf_trainfixed_testsliding,446,90,17,1.0,0.1,0.5,1.5
3,1,1,1.93359375,1.4375,2.4375,0.2777777777777778,riem+svm_rbf_trainfixed_testsliding,446,90,17,1.0,0.1,0.5,1.5
3,1,2,0.99609375,0.5,1.5,0.3146067415730337,riem+svm_rbf_trainfixed_testsliding,446,89,17,1.0,0.1,0.5,1.5
3,1,2,1.08984375,0.59375,1.59375,0.34831460674157305,riem+svm_rbf_trainfixed_testsliding,446,89,17,1.0,0.1,0.5,1.5
3,1,2,1.18359375,0.6875,1.6875,0.33707865168539325,riem+svm_rbf_trainfixed_testsliding,446,89,17,1.0,0.1,0.5,1.5
3,1,2,1.27734375,0.78125,1.78125,0.2696629213483146,riem+svm_rbf_trainfixed_testsliding,446,89,17,1.0,0.1,0.5,1.5
3,1,2,1.37109375,0.875,1.875,0.3258426966292135,riem+svm_rbf_trainfixed_testsliding,446,89,17,1.0,0.1,0.5,1.5
3,1,2,1.46484375,0.96875,1.96875,0.2696629213483146,riem+svm_rbf_trainfixed_testsliding,446,89,17,1.0,0.1,0.5,1.5
3,1,2,1.55859375,1.0625,2.0625,0.29213483146067415,riem+svm_rbf_trainfixed_testsliding,446,89,17,1.0,0.1,0.5,1.5
3,1,2,1.65234375,1.15625,2.15625,0.2247191011235955,riem+svm_rbf_trainfixed_testsliding,446,89,17,1.0,0.1,0.5,1.5
3,1,2,1.74609375,1.25,2.25,0.2696629213483146,riem+svm_rbf_trainfixed_testsliding,446,89,17,1.0,0.1,0.5,1.5
3,1,2,1.83984375,1.34375,2.34375,0.23595505617977527,riem+svm_rbf_trainfixed_testsliding,446,89,17,1.0,0.1,0.5,1.5
3,1,2,1.93359375,1.4375,2.4375,0.30337078651685395,riem+svm_rbf_trainfixed_testsliding,446,89,17,1.0,0.1,0.5,1.5
3,1,3,0.99609375,0.5,1.5,0.38202247191011235,riem+svm_rbf_trainfixed_testsliding,446,89,17,1.0,0.1,0.5,1.5
3,1,3,1.08984375,0.59375,1.59375,0.3707865168539326,riem+svm_rbf_trainfixed_testsliding,446,89,17,1.0,0.1,0.5,1.5
3,1,3,1.18359375,0.6875,1.6875,0.38202247191011235,riem+svm_rbf_trainfixed_testsliding,446,89,17,1.0,0.1,0.5,1.5
3,1,3,1.27734375,0.78125,1.78125,0.34831460674157305,riem+svm_rbf_trainfixed_testsliding,446,89,17,1.0,0.1,0.5,1.5
3,1,3,1.37109375,0.875,1.875,0.3258426966292135,riem+svm_rbf_trainfixed_testsliding,446,89,17,1.0,0.1,0.5,1.5
3,1,3,1.46484375,0.96875,1.96875,0.3258426966292135,riem+svm_rbf_trainfixed_testsliding,446,89,17,1.0,0.1,0.5,1.5
3,1,3,1.55859375,1.0625,2.0625,0.33707865168539325,riem+svm_rbf_trainfixed_testsliding,446,89,17,1.0,0.1,0.5,1.5
3,1,3,1.65234375,1.15625,2.15625,0.3258426966292135,riem+svm_rbf_trainfixed_testsliding,446,89,17,1.0,0.1,0.5,1.5
3,1,3,1.74609375,1.25,2.25,0.3595505617977528,riem+svm_rbf_trainfixed_testsliding,446,89,17,1.0,0.1,0.5,1.5
3,1,3,1.83984375,1.34375,2.34375,0.33707865168539325,riem+svm_rbf_trainfixed_testsliding,446,89,17,1.0,0.1,0.5,1.5
3,1,3,1.93359375,1.4375,2.4375,0.33707865168539325,riem+svm_rbf_trainfixed_testsliding,446,89,17,1.0,0.1,0.5,1.5
3,1,4,0.99609375,0.5,1.5,0.5168539325842697,riem+svm_rbf_trainfixed_testsliding,446,89,17,1.0,0.1,0.5,1.5
3,1,4,1.08984375,0.59375,1.59375,0.43820224719101125,riem+svm_rbf_trainfixed_testsliding,446,89,17,1.0,0.1,0.5,1.5
3,1,4,1.18359375,0.6875,1.6875,0.4157303370786517,riem+svm_rbf_trainfixed_testsliding,446,89,17,1.0,0.1,0.5,1.5
3,1,4,1.27734375,0.78125,1.78125,0.3258426966292135,riem+svm_rbf_trainfixed_testsliding,446,89,17,1.0,0.1,0.5,1.5
3,1,4,1.37109375,0.875,1.875,0.29213483146067415,riem+svm_rbf_trainfixed_testsliding,446,89,17,1.0,0.1,0.5,1.5
3,1,4,1.46484375,0.96875,1.96875,0.25842696629213485,riem+svm_rbf_trainfixed_testsliding,446,89,17,1.0,0.1,0.5,1.5
3,1,4,1.55859375,1.0625,2.0625,0.23595505617977527,riem+svm_rbf_trainfixed_testsliding,446,89,17,1.0,0.1,0.5,1.5
3,1,4,1.65234375,1.15625,2.15625,0.25842696629213485,riem+svm_rbf_trainfixed_testsliding,446,89,17,1.0,0.1,0.5,1.5
3,1,4,1.74609375,1.25,2.25,0.23595505617977527,riem+svm_rbf_trainfixed_testsliding,446,89,17,1.0,0.1,0.5,1.5
3,1,4,1.83984375,1.34375,2.34375,0.21348314606741572,riem+svm_rbf_trainfixed_testsliding,446,89,17,1.0,0.1,0.5,1.5
3,1,4,1.93359375,1.4375,2.4375,0.23595505617977527,riem+svm_rbf_trainfixed_testsliding,446,89,17,1.0,0.1,0.5,1.5
3,1,5,0.99609375,0.5,1.5,0.449438202247191,riem+svm_rbf_trainfixed_testsliding,446,89,17,1.0,0.1,0.5,1.5
3,1,5,1.08984375,0.59375,1.59375,0.42696629213483145,riem+svm_rbf_trainfixed_testsliding,446,89,17,1.0,0.1,0.5,1.5
3,1,5,1.18359375,0.6875,1.6875,0.48314606741573035,riem+svm_rbf_trainfixed_testsliding,446,89,17,1.0,0.1,0.5,1.5
3,1,5,1.27734375,0.78125,1.78125,0.42696629213483145,riem+svm_rbf_trainfixed_testsliding,446,89,17,1.0,0.1,0.5,1.5
3,1,5,1.37109375,0.875,1.875,0.3707865168539326,riem+svm_rbf_trainfixed_testsliding,446,89,17,1.0,0.1,0.5,1.5
3,1,5,1.46484375,0.96875,1.96875,0.3595505617977528,riem+svm_rbf_trainfixed_testsliding,446,89,17,1.0,0.1,0.5,1.5
3,1,5,1.55859375,1.0625,2.0625,0.30337078651685395,riem+svm_rbf_trainfixed_testsliding,446,89,17,1.0,0.1,0.5,1.5
3,1,5,1.65234375,1.15625,2.15625,0.30337078651685395,riem+svm_rbf_trainfixed_testsliding,446,89,17,1.0,0.1,0.5,1.5
3,1,5,1.74609375,1.25,2.25,0.3146067415730337,riem+svm_rbf_trainfixed_testsliding,446,89,17,1.0,0.1,0.5,1.5
3,1,5,1.83984375,1.34375,2.34375,0.3146067415730337,riem+svm_rbf_trainfixed_testsliding,446,89,17,1.0,0.1,0.5,1.5
3,1,5,1.93359375,1.4375,2.4375,0.34831460674157305,riem+svm_rbf_trainfixed_testsliding,446,89,17,1.0,0.1,0.5,1.5
3,3,1,0.99609375,0.5,1.5,0.40476190476190477,riem+svm_rbf_trainfixed_testsliding,416,84,17,1.0,0.1,0.5,1.5
3,3,1,1.08984375,0.59375,1.59375,0.34523809523809523,riem+svm_rbf_trainfixed_testsliding,416,84,17,1.0,0.1,0.5,1.5
3,3,1,1.18359375,0.6875,1.6875,0.36904761904761907,riem+svm_rbf_trainfixed_testsliding,416,84,17,1.0,0.1,0.5,1.5
3,3,1,1.27734375,0.78125,1.78125,0.38095238095238093,riem+svm_rbf_trainfixed_testsliding,416,84,17,1.0,0.1,0.5,1.5
3,3,1,1.37109375,0.875,1.875,0.3333333333333333,riem+svm_rbf_trainfixed_testsliding,416,84,17,1.0,0.1,0.5,1.5
3,3,1,1.46484375,0.96875,1.96875,0.34523809523809523,riem+svm_rbf_trainfixed_testsliding,416,84,17,1.0,0.1,0.5,1.5
3,3,1,1.55859375,1.0625,2.0625,0.3333333333333333,riem+svm_rbf_trainfixed_testsliding,416,84,17,1.0,0.1,0.5,1.5
3,3,1,1.65234375,1.15625,2.15625,0.2976190476190476,riem+svm_rbf_trainfixed_testsliding,416,84,17,1.0,0.1,0.5,1.5
3,3,1,1.74609375,1.25,2.25,0.2976190476190476,riem+svm_rbf_trainfixed_testsliding,416,84,17,1.0,0.1,0.5,1.5
3,3,1,1.83984375,1.34375,2.34375,0.23809523809523808,riem+svm_rbf_trainfixed_testsliding,416,84,17,1.0,0.1,0.5,1.5
3,3,1,1.93359375,1.4375,2.4375,0.27380952380952384,riem+svm_rbf_trainfixed_testsliding,416,84,17,1.0,0.1,0.5,1.5
3,3,2,0.99609375,0.5,1.5,0.27710843373493976,riem+svm_rbf_trainfixed_testsliding,416,83,17,1.0,0.1,0.5,1.5
3,3,2,1.08984375,0.59375,1.59375,0.27710843373493976,riem+svm_rbf_trainfixed_testsliding,416,83,17,1.0,0.1,0.5,1.5
3,3,2,1.18359375,0.6875,1.6875,0.24096385542168675,riem+svm_rbf_trainfixed_testsliding,416,83,17,1.0,0.1,0.5,1.5
3,3,2,1.27734375,0.78125,1.78125,0.2289156626506024,riem+svm_rbf_trainfixed_testsliding,416,83,17,1.0,0.1,0.5,1.5
3,3,2,1.37109375,0.875,1.875,0.25301204819277107,riem+svm_rbf_trainfixed_testsliding,416,83,17,1.0,0.1,0.5,1.5
3,3,2,1.46484375,0.96875,1.96875,0.25301204819277107,riem+svm_rbf_trainfixed_testsliding,416,83,17,1.0,0.1,0.5,1.5
3,3,2,1.55859375,1.0625,2.0625,0.2289156626506024,riem+svm_rbf_trainfixed_testsliding,416,83,17,1.0,0.1,0.5,1.5
3,3,2,1.65234375,1.15625,2.15625,0.20481927710843373,riem+svm_rbf_trainfixed_testsliding,416,83,17,1.0,0.1,0.5,1.5
3,3,2,1.74609375,1.25,2.25,0.20481927710843373,riem+svm_rbf_trainfixed_testsliding,416,83,17,1.0,0.1,0.5,1.5
3,3,2,1.83984375,1.34375,2.34375,0.1927710843373494,riem+svm_rbf_trainfixed_testsliding,416,83,17,1.0,0.1,0.5,1.5
3,3,2,1.93359375,1.4375,2.4375,0.25301204819277107,riem+svm_rbf_trainfixed_testsliding,416,83,17,1.0,0.1,0.5,1.5
3,3,3,0.99609375,0.5,1.5,0.3614457831325301,riem+svm_rbf_trainfixed_testsliding,416,83,17,1.0,0.1,0.5,1.5
3,3,3,1.08984375,0.59375,1.59375,0.37349397590361444,riem+svm_rbf_trainfixed_testsliding,416,83,17,1.0,0.1,0.5,1.5
3,3,3,1.18359375,0.6875,1.6875,0.3614457831325301,riem+svm_rbf_trainfixed_testsliding,416,83,17,1.0,0.1,0.5,1.5
3,3,3,1.27734375,0.78125,1.78125,0.3373493975903614,riem+svm_rbf_trainfixed_testsliding,416,83,17,1.0,0.1,0.5,1.5
3,3,3,1.37109375,0.875,1.875,0.3253012048192771,riem+svm_rbf_trainfixed_testsliding,416,83,17,1.0,0.1,0.5,1.5
3,3,3,1.46484375,0.96875,1.96875,0.3493975903614458,riem+svm_rbf_trainfixed_testsliding,416,83,17,1.0,0.1,0.5,1.5
3,3,3,1.55859375,1.0625,2.0625,0.3253012048192771,riem+svm_rbf_trainfixed_testsliding,416,83,17,1.0,0.1,0.5,1.5
3,3,3,1.65234375,1.15625,2.15625,0.30120481927710846,riem+svm_rbf_trainfixed_testsliding,416,83,17,1.0,0.1,0.5,1.5
3,3,3,1.74609375,1.25,2.25,0.3493975903614458,riem+svm_rbf_trainfixed_testsliding,416,83,17,1.0,0.1,0.5,1.5
3,3,3,1.83984375,1.34375,2.34375,0.2891566265060241,riem+svm_rbf_trainfixed_testsliding,416,83,17,1.0,0.1,0.5,1.5
3,3,3,1.93359375,1.4375,2.4375,0.3253012048192771,riem+svm_rbf_trainfixed_testsliding,416,83,17,1.0,0.1,0.5,1.5
3,3,4,0.99609375,0.5,1.5,0.30120481927710846,riem+svm_rbf_trainfixed_testsliding,416,83,17,1.0,0.1,0.5,1.5
3,3,4,1.08984375,0.59375,1.59375,0.3132530120481928,riem+svm_rbf_trainfixed_testsliding,416,83,17,1.0,0.1,0.5,1.5
3,3,4,1.18359375,0.6875,1.6875,0.3253012048192771,riem+svm_rbf_trainfixed_testsliding,416,83,17,1.0,0.1,0.5,1.5
3,3,4,1.27734375,0.78125,1.78125,0.2891566265060241,riem+svm_rbf_trainfixed_testsliding,416,83,17,1.0,0.1,0.5,1.5
3,3,4,1.37109375,0.875,1.875,0.3132530120481928,riem+svm_rbf_trainfixed_testsliding,416,83,17,1.0,0.1,0.5,1.5
3,3,4,1.46484375,0.96875,1.96875,0.3493975903614458,riem+svm_rbf_trainfixed_testsliding,416,83,17,1.0,0.1,0.5,1.5
3,3,4,1.55859375,1.0625,2.0625,0.3614457831325301,riem+svm_rbf_trainfixed_testsliding,416,83,17,1.0,0.1,0.5,1.5
3,3,4,1.65234375,1.15625,2.15625,0.2891566265060241,riem+svm_rbf_trainfixed_testsliding,416,83,17,1.0,0.1,0.5,1.5
3,3,4,1.74609375,1.25,2.25,0.2891566265060241,riem+svm_rbf_trainfixed_testsliding,416,83,17,1.0,0.1,0.5,1.5
3,3,4,1.83984375,1.34375,2.34375,0.3614457831325301,riem+svm_rbf_trainfixed_testsliding,416,83,17,1.0,0.1,0.5,1.5
3,3,4,1.93359375,1.4375,2.4375,0.42168674698795183,riem+svm_rbf_trainfixed_testsliding,416,83,17,1.0,0.1,0.5,1.5
3,3,5,0.99609375,0.5,1.5,0.26506024096385544,riem+svm_rbf_trainfixed_testsliding,416,83,17,1.0,0.1,0.5,1.5
3,3,5,1.08984375,0.59375,1.59375,0.30120481927710846,riem+svm_rbf_trainfixed_testsliding,416,83,17,1.0,0.1,0.5,1.5
3,3,5,1.18359375,0.6875,1.6875,0.3493975903614458,riem+svm_rbf_trainfixed_testsliding,416,83,17,1.0,0.1,0.5,1.5
3,3,5,1.27734375,0.78125,1.78125,0.3373493975903614,riem+svm_rbf_trainfixed_testsliding,416,83,17,1.0,0.1,0.5,1.5
3,3,5,1.37109375,0.875,1.875,0.37349397590361444,riem+svm_rbf_trainfixed_testsliding,416,83,17,1.0,0.1,0.5,1.5
3,3,5,1.46484375,0.96875,1.96875,0.3614457831325301,riem+svm_rbf_trainfixed_testsliding,416,83,17,1.0,0.1,0.5,1.5
3,3,5,1.55859375,1.0625,2.0625,0.30120481927710846,riem+svm_rbf_trainfixed_testsliding,416,83,17,1.0,0.1,0.5,1.5
3,3,5,1.65234375,1.15625,2.15625,0.2891566265060241,riem+svm_rbf_trainfixed_testsliding,416,83,17,1.0,0.1,0.5,1.5
3,3,5,1.74609375,1.25,2.25,0.3132530120481928,riem+svm_rbf_trainfixed_testsliding,416,83,17,1.0,0.1,0.5,1.5
3,3,5,1.83984375,1.34375,2.34375,0.26506024096385544,riem+svm_rbf_trainfixed_testsliding,416,83,17,1.0,0.1,0.5,1.5
3,3,5,1.93359375,1.4375,2.4375,0.1927710843373494,riem+svm_rbf_trainfixed_testsliding,416,83,17,1.0,0.1,0.5,1.5
3,5,1,0.99609375,0.5,1.5,0.4090909090909091,riem+svm_rbf_trainfixed_testsliding,438,88,17,1.0,0.1,0.5,1.5
3,5,1,1.08984375,0.59375,1.59375,0.4090909090909091,riem+svm_rbf_trainfixed_testsliding,438,88,17,1.0,0.1,0.5,1.5
3,5,1,1.18359375,0.6875,1.6875,0.4431818181818182,riem+svm_rbf_trainfixed_testsliding,438,88,17,1.0,0.1,0.5,1.5
3,5,1,1.27734375,0.78125,1.78125,0.42045454545454547,riem+svm_rbf_trainfixed_testsliding,438,88,17,1.0,0.1,0.5,1.5
3,5,1,1.37109375,0.875,1.875,0.3977272727272727,riem+svm_rbf_trainfixed_testsliding,438,88,17,1.0,0.1,0.5,1.5
3,5,1,1.46484375,0.96875,1.96875,0.36363636363636365,riem+svm_rbf_trainfixed_testsliding,438,88,17,1.0,0.1,0.5,1.5
3,5,1,1.55859375,1.0625,2.0625,0.3977272727272727,riem+svm_rbf_trainfixed_testsliding,438,88,17,1.0,0.1,0.5,1.5
3,5,1,1.65234375,1.15625,2.15625,0.3977272727272727,riem+svm_rbf_trainfixed_testsliding,438,88,17,1.0,0.1,0.5,1.5
3,5,1,1.74609375,1.25,2.25,0.4090909090909091,riem+svm_rbf_trainfixed_testsliding,438,88,17,1.0,0.1,0.5,1.5
3,5,1,1.83984375,1.34375,2.34375,0.36363636363636365,riem+svm_rbf_trainfixed_testsliding,438,88,17,1.0,0.1,0.5,1.5
3,5,1,1.93359375,1.4375,2.4375,0.375,riem+svm_rbf_trainfixed_testsliding,438,88,17,1.0,0.1,0.5,1.5
3,5,2,0.99609375,0.5,1.5,0.5340909090909091,riem+svm_rbf_trainfixed_testsliding,438,88,17,1.0,0.1,0.5,1.5
3,5,2,1.08984375,0.59375,1.59375,0.5113636363636364,riem+svm_rbf_trainfixed_testsliding,438,88,17,1.0,0.1,0.5,1.5
3,5,2,1.18359375,0.6875,1.6875,0.4431818181818182,riem+svm_rbf_trainfixed_testsliding,438,88,17,1.0,0.1,0.5,1.5
3,5,2,1.27734375,0.78125,1.78125,0.375,riem+svm_rbf_trainfixed_testsliding,438,88,17,1.0,0.1,0.5,1.5
3,5,2,1.37109375,0.875,1.875,0.4090909090909091,riem+svm_rbf_trainfixed_testsliding,438,88,17,1.0,0.1,0.5,1.5
3,5,2,1.46484375,0.96875,1.96875,0.3977272727272727,riem+svm_rbf_trainfixed_testsliding,438,88,17,1.0,0.1,0.5,1.5
3,5,2,1.55859375,1.0625,2.0625,0.3409090909090909,riem+svm_rbf_trainfixed_testsliding,438,88,17,1.0,0.1,0.5,1.5
3,5,2,1.65234375,1.15625,2.15625,0.3181818181818182,riem+svm_rbf_trainfixed_testsliding,438,88,17,1.0,0.1,0.5,1.5
3,5,2,1.74609375,1.25,2.25,0.3068181818181818,riem+svm_rbf_trainfixed_testsliding,438,88,17,1.0,0.1,0.5,1.5
3,5,2,1.83984375,1.34375,2.34375,0.32954545454545453,riem+svm_rbf_trainfixed_testsliding,438,88,17,1.0,0.1,0.5,1.5
3,5,2,1.93359375,1.4375,2.4375,0.38636363636363635,riem+svm_rbf_trainfixed_testsliding,438,88,17,1.0,0.1,0.5,1.5
3,5,3,0.99609375,0.5,1.5,0.5,riem+svm_rbf_trainfixed_testsliding,438,88,17,1.0,0.1,0.5,1.5
3,5,3,1.08984375,0.59375,1.59375,0.4431818181818182,riem+svm_rbf_trainfixed_testsliding,438,88,17,1.0,0.1,0.5,1.5
3,5,3,1.18359375,0.6875,1.6875,0.4090909090909091,riem+svm_rbf_trainfixed_testsliding,438,88,17,1.0,0.1,0.5,1.5
3,5,3,1.27734375,0.78125,1.78125,0.38636363636363635,riem+svm_rbf_trainfixed_testsliding,438,88,17,1.0,0.1,0.5,1.5
3,5,3,1.37109375,0.875,1.875,0.3522727272727273,riem+svm_rbf_trainfixed_testsliding,438,88,17,1.0,0.1,0.5,1.5
3,5,3,1.46484375,0.96875,1.96875,0.36363636363636365,riem+svm_rbf_trainfixed_testsliding,438,88,17,1.0,0.1,0.5,1.5
3,5,3,1.55859375,1.0625,2.0625,0.3977272727272727,riem+svm_rbf_trainfixed_testsliding,438,88,17,1.0,0.1,0.5,1.5
3,5,3,1.65234375,1.15625,2.15625,0.38636363636363635,riem+svm_rbf_trainfixed_testsliding,438,88,17,1.0,0.1,0.5,1.5
3,5,3,1.74609375,1.25,2.25,0.3977272727272727,riem+svm_rbf_trainfixed_testsliding,438,88,17,1.0,0.1,0.5,1.5
3,5,3,1.83984375,1.34375,2.34375,0.38636363636363635,riem+svm_rbf_trainfixed_testsliding,438,88,17,1.0,0.1,0.5,1.5
3,5,3,1.93359375,1.4375,2.4375,0.375,riem+svm_rbf_trainfixed_testsliding,438,88,17,1.0,0.1,0.5,1.5
3,5,4,0.99609375,0.5,1.5,0.4827586206896552,riem+svm_rbf_trainfixed_testsliding,438,87,17,1.0,0.1,0.5,1.5
3,5,4,1.08984375,0.59375,1.59375,0.3333333333333333,riem+svm_rbf_trainfixed_testsliding,438,87,17,1.0,0.1,0.5,1.5
3,5,4,1.18359375,0.6875,1.6875,0.2988505747126437,riem+svm_rbf_trainfixed_testsliding,438,87,17,1.0,0.1,0.5,1.5
3,5,4,1.27734375,0.78125,1.78125,0.3333333333333333,riem+svm_rbf_trainfixed_testsliding,438,87,17,1.0,0.1,0.5,1.5
3,5,4,1.37109375,0.875,1.875,0.3103448275862069,riem+svm_rbf_trainfixed_testsliding,438,87,17,1.0,0.1,0.5,1.5
3,5,4,1.46484375,0.96875,1.96875,0.3333333333333333,riem+svm_rbf_trainfixed_testsliding,438,87,17,1.0,0.1,0.5,1.5
3,5,4,1.55859375,1.0625,2.0625,0.3333333333333333,riem+svm_rbf_trainfixed_testsliding,438,87,17,1.0,0.1,0.5,1.5
3,5,4,1.65234375,1.15625,2.15625,0.3448275862068966,riem+svm_rbf_trainfixed_testsliding,438,87,17,1.0,0.1,0.5,1.5
3,5,4,1.74609375,1.25,2.25,0.3448275862068966,riem+svm_rbf_trainfixed_testsliding,438,87,17,1.0,0.1,0.5,1.5
3,5,4,1.83984375,1.34375,2.34375,0.40229885057471265,riem+svm_rbf_trainfixed_testsliding,438,87,17,1.0,0.1,0.5,1.5
3,5,4,1.93359375,1.4375,2.4375,0.42528735632183906,riem+svm_rbf_trainfixed_testsliding,438,87,17,1.0,0.1,0.5,1.5
3,5,5,0.99609375,0.5,1.5,0.5402298850574713,riem+svm_rbf_trainfixed_testsliding,438,87,17,1.0,0.1,0.5,1.5
3,5,5,1.08984375,0.59375,1.59375,0.40229885057471265,riem+svm_rbf_trainfixed_testsliding,438,87,17,1.0,0.1,0.5,1.5
3,5,5,1.18359375,0.6875,1.6875,0.4482758620689655,riem+svm_rbf_trainfixed_testsliding,438,87,17,1.0,0.1,0.5,1.5
3,5,5,1.27734375,0.78125,1.78125,0.367816091954023,riem+svm_rbf_trainfixed_testsliding,438,87,17,1.0,0.1,0.5,1.5
3,5,5,1.37109375,0.875,1.875,0.3563218390804598,riem+svm_rbf_trainfixed_testsliding,438,87,17,1.0,0.1,0.5,1.5
3,5,5,1.46484375,0.96875,1.96875,0.3563218390804598,riem+svm_rbf_trainfixed_testsliding,438,87,17,1.0,0.1,0.5,1.5
3,5,5,1.55859375,1.0625,2.0625,0.3333333333333333,riem+svm_rbf_trainfixed_testsliding,438,87,17,1.0,0.1,0.5,1.5
3,5,5,1.65234375,1.15625,2.15625,0.3218390804597701,riem+svm_rbf_trainfixed_testsliding,438,87,17,1.0,0.1,0.5,1.5
3,5,5,1.74609375,1.25,2.25,0.3448275862068966,riem+svm_rbf_trainfixed_testsliding,438,87,17,1.0,0.1,0.5,1.5
3,5,5,1.83984375,1.34375,2.34375,0.28735632183908044,riem+svm_rbf_trainfixed_testsliding,438,87,17,1.0,0.1,0.5,1.5
3,5,5,1.93359375,1.4375,2.4375,0.3333333333333333,riem+svm_rbf_trainfixed_testsliding,438,87,17,1.0,0.1,0.5,1.5
3,7,1,0.99609375,0.5,1.5,0.5795454545454546,riem+svm_rbf_trainfixed_testsliding,437,88,17,1.0,0.1,0.5,1.5
3,7,1,1.08984375,0.59375,1.59375,0.5454545454545454,riem+svm_rbf_trainfixed_testsliding,437,88,17,1.0,0.1,0.5,1.5
3,7,1,1.18359375,0.6875,1.6875,0.5,riem+svm_rbf_trainfixed_testsliding,437,88,17,1.0,0.1,0.5,1.5
3,7,1,1.27734375,0.78125,1.78125,0.48863636363636365,riem+svm_rbf_trainfixed_testsliding,437,88,17,1.0,0.1,0.5,1.5
3,7,1,1.37109375,0.875,1.875,0.5113636363636364,riem+svm_rbf_trainfixed_testsliding,437,88,17,1.0,0.1,0.5,1.5
3,7,1,1.46484375,0.96875,1.96875,0.48863636363636365,riem+svm_rbf_trainfixed_testsliding,437,88,17,1.0,0.1,0.5,1.5
3,7,1,1.55859375,1.0625,2.0625,0.48863636363636365,riem+svm_rbf_trainfixed_testsliding,437,88,17,1.0,0.1,0.5,1.5
3,7,1,1.65234375,1.15625,2.15625,0.45454545454545453,riem+svm_rbf_trainfixed_testsliding,437,88,17,1.0,0.1,0.5,1.5
3,7,1,1.74609375,1.25,2.25,0.4659090909090909,riem+svm_rbf_trainfixed_testsliding,437,88,17,1.0,0.1,0.5,1.5
3,7,1,1.83984375,1.34375,2.34375,0.38636363636363635,riem+svm_rbf_trainfixed_testsliding,437,88,17,1.0,0.1,0.5,1.5
3,7,1,1.93359375,1.4375,2.4375,0.3977272727272727,riem+svm_rbf_trainfixed_testsliding,437,88,17,1.0,0.1,0.5,1.5
3,7,2,0.99609375,0.5,1.5,0.36363636363636365,riem+svm_rbf_trainfixed_testsliding,437,88,17,1.0,0.1,0.5,1.5
3,7,2,1.08984375,0.59375,1.59375,0.38636363636363635,riem+svm_rbf_trainfixed_testsliding,437,88,17,1.0,0.1,0.5,1.5
3,7,2,1.18359375,0.6875,1.6875,0.375,riem+svm_rbf_trainfixed_testsliding,437,88,17,1.0,0.1,0.5,1.5
